s,from_country,dest_airport_code,dest_country,aircraft_type,airline_number,airline_name,flight_number,departure_time,arrival_time,duration,stops,price,currency,co2_emissions,avg_co2_emission_for_this_route,co2_percentage,scan_date
CPH,Denmark,TPE,Taiwan,Airbus A319|Airbus A320|Boeing 787,multi,[Brussels Airlines| EVA Air],SN2260|SN2260|SN2260,5/30/2022 18:40,6/1/2022 06:30,1790,2,1835,USD,1060000,1214000,-12%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Airbus A319|Airbus A320|Boeing 787,multi,[Brussels Airlines| EVA Air],SN2260|SN2260|SN2260,5/30/2022 18:40,6/1/2022 06:30,1790,2,1835,USD,1060000,1214000,-12%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Airbus A350|Boeing 787,multi,[Singapore Airlines| Scoot],SQ351|SQ351,5/30/2022 12:20,6/1/2022 15:10,2690,1,1866,USD,1231000,1214000,1%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Airbus A350|Boeing 787,SQ,[Singapore Airlines],SQ351|SQ351,5/30/2022 12:20,6/1/2022 16:40,2780,1,1866,USD,1214000,1214000,0%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Airbus A320|Airbus A320|Boeing 787,multi,[Lufthansa| EVA Air],LH831|LH831|LH831,5/30/2022 19:15,6/1/2022 06:30,1755,2,1933,USD,1053000,1214000,-13%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Airbus A320|Airbus A320|Boeing 787,multi,[Lufthansa| EVA Air],LH831|LH831|LH831,5/30/2022 19:15,6/1/2022 06:30,1755,2,1933,USD,1053000,1214000,-13%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Airbus A320|Airbus A319|Boeing 787,multi,[Lufthansa| EVA Air],LH831|LH831|LH831,5/30/2022 19:15,6/1/2022 06:30,1755,2,1938,USD,1066000,1214000,-12%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Airbus A320|Airbus A320|Boeing 787,multi,[SWISS| EVA Air],LX1273|LX1273|LX1273,5/30/2022 20:00,6/1/2022 06:30,1710,2,2124,USD,1074000,1214000,-11%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Embraer 190|Airbus A350|Airbus A350,multi,[Finnair| China Airlines],AY962|AY962|AY962,5/30/2022 06:45,5/31/2022 17:20,1715,2,2253,USD,980000,1214000,-19%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Embraer 190|Airbus A350|Airbus A350,multi,[Finnair| China Airlines],AY952|AY952|AY952,5/30/2022 08:45,5/31/2022 17:20,1595,2,2253,USD,980000,1214000,-19%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Airbus A321 (Sharklets)|Airbus A350|Airbus A350,multi,[Finnair| China Airlines],AY966|AY966|AY966,5/30/2022 12:25,5/31/2022 17:20,1375,2,2253,USD,939000,1214000,-22%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Airbus A320|Boeing 777,multi,[Lufthansa| China Airlines],LH829|LH829,5/30/2022 14:55,6/1/2022 06:10,1995,1,2380,USD,4349000,1214000,258%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Airbus A320|Boeing 777,multi,[Lufthansa| China Airlines],LH831|LH831,5/30/2022 19:15,6/1/2022 06:10,1735,1,2380,USD,4349000,1214000,258%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Canadair RJ 900|Boeing 777,multi,[SAS| China Airlines],SK675|SK675,5/30/2022 13:15,6/1/2022 06:10,2095,1,2515,USD,4384000,1214000,261%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Airbus A319|Boeing 787|Boeing 777,multi,[British Airways| EVA Air],BA819|BA819|BA819,5/30/2022 17:55,6/1/2022 17:45,2510,2,2546,USD,1996000,1214000,64%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Embraer 195|Airbus A320neo|Boeing 777,multi,[SAS| Lufthansa| China Airlines],SK2872|SK2872|SK2872,5/30/2022 17:00,6/1/2022 06:10,1870,2,2920,USD,1273000,1214000,4%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Airbus A321|Airbus A320neo|Boeing 777,multi,[SAS| Lufthansa| China Airlines],SK1472|SK1472|SK1472,5/30/2022 20:50,6/1/2022 06:10,1640,2,2920,USD,1241000,1214000,2%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Embraer 195|Airbus A320neo|Boeing 777,multi,[SAS| Lufthansa| China Airlines],SK2870|SK2870|SK2870,5/30/2022 21:00,6/1/2022 06:10,1630,2,2920,USD,1273000,1214000,4%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Airbus A320neo|Airbus A320neo|Boeing 777,multi,[SAS| Lufthansa| China Airlines],SK1474|SK1474|SK1474,5/30/2022 23:00,6/1/2022 06:10,1510,2,2920,USD,1224000,1214000,0%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Airbus A321|Airbus A320neo|Boeing 777,multi,[SAS| Lufthansa| China Airlines],SK1410|SK1410|SK1410,5/30/2022 21:00,6/1/2022 06:10,1630,2,2925,USD,1250000,1214000,2%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Airbus A320neo|Airbus A320neo|Boeing 777,multi,[SAS| Lufthansa| China Airlines],SK1428|SK1428|SK1428,5/30/2022 23:00,6/1/2022 06:10,1510,2,2925,USD,1230000,1214000,1%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Embraer 195|Boeing 777|Airbus A330,multi,[Austrian| China Airlines],OS306|OS306|OS306,5/30/2022 20:00,6/1/2022 15:40,2260,2,2957,USD,1254000,1214000,3%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Airbus A320|Airbus A319|Boeing 777,multi,[SAS| Lufthansa| China Airlines],SK559|SK559|SK559,5/30/2022 17:05,6/1/2022 06:10,1865,2,2957,USD,1264000,1214000,4%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Canadair RJ 900|Airbus A320|Boeing 777,multi,[SAS| Lufthansa| China Airlines],SK629|SK629|SK629,5/30/2022 20:45,6/1/2022 06:10,1645,2,2969,USD,1200000,1214000,-1%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Canadair RJ 900|Airbus A319|Boeing 777,multi,[SAS| Lufthansa| China Airlines],SK629|SK629|SK629,5/30/2022 20:45,6/1/2022 06:10,1645,2,2969,USD,1208000,1214000,0%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Airbus A320neo|Airbus A319|Boeing 777,multi,[SAS| Lufthansa| China Airlines],SK1673|SK1673|SK1673,5/30/2022 13:30,6/1/2022 06:10,2080,2,2972,USD,1184000,1214000,-2%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Airbus A320neo|Airbus A321|Boeing 777,multi,[SAS| Lufthansa| China Airlines],SK1673|SK1673|SK1673,5/30/2022 13:30,6/1/2022 06:10,2080,2,3021,USD,1175000,1214000,-3%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Airbus A321|Boeing 777,multi,[Lufthansa| China Airlines],LH825|LH825,5/30/2022 09:40,6/1/2022 06:10,2310,1,3810,USD,1152000,1214000,-5%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Airbus A320neo|Boeing 777,multi,[Lufthansa| China Airlines],LH827|LH827,5/30/2022 11:55,6/1/2022 06:10,2175,1,4345,USD,1166000,1214000,-3%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Boeing 777|Airbus A350,multi,[THAI| China Airlines],TG951|TG951,5/30/2022 14:25,5/31/2022 18:00,1295,1,4413,USD,1251000,1214000,3%,4/29/2022 17:52
CPH,Denmark,TPE,Taiwan,Airbus A319|Airbus A350|Airbus A350,multi,[Lufthansa| THAI| China Airlines],LH2439|LH2439|LH2439,5/30/2022 08:45,5/31/2022 18:00,1635,2,4432,USD,1141000,1214000,-6%,4/29/2022 17:52
